k1	k2	k3	k4	k5	k6	k7	k8	k9	k10	k11	k12	k13	k14	k15	k16	k17	k18	k19	k20												
5.162108513	1.850242611	2.966696074	0.728263192	0.128854492	0.259493671	0.043670049	0.871145508	9.483458315	0.901822525	1.404311649	1.09671989	0.601807205	6.551389502	7.833333333	1.195675105	5.995962858	0.007271748	0.074273674	0.053095493												
4.257618854	0.592035758	1.698090207	0.765126933	0.144918149	0.086605505	0.084982014	0.855081851	6.529226619	1.61100861	1.010956082	1.306315221	1.907195854	14.56294964	11.88550459	0.816146789	11.36022448	0.115011733	0.226416205	0.193443978												
2.345992068	1.083884149	1.667708208	-0.065570411	0.476246079	0.085207396	0	0.523753921	2.749188799	0.808122206	1.265404882	1.323229986	0.808228587	4.24239875	8.82083958	2.079210395	27.25945946	0.139202855	0.11003503	0.148496241												
2.080591001	0.041302888	0.265614506	0.519367334	0.196684499	0.160179641	0.42394822	0.803315501	4.920307443	0.692677473	1.135958094	1.692596716	2.219998679	13.59749191	50.31886228	3.700598802	14.48836207	0.022074792	0.040948418	0.015950012												
1.308819698	0.111646691	0.651511204	0.047479222	0.594970157	0.245053423	0.177544566	0.405029843	0.936529615	1.664016563	1.552699397	1.343888602	1.479669237	3.421362852	4.708943411	1.376335576	133.3277311	0.086453212	0.143745337	0.161485916												
1.640967412	0.538208243	0.784148972	0.390603377	0.162054245	0.542012927	0.870553592	0.837945755	5.363839812	0.362259989	2.102629151	1.134956634	0.167758437	1.07385159	4.209141274	3.91966759	2.470062314	-0.167708676	0.012052405	2.20E-05												
1.401619148	0.049278423	0.260471665	0.286539427	0.19104297	0.827476038	0.243058522	0.80895703	5.13882956	0.365690146	1.256880734	1.183705599	2.155739358	13.6941478	51.21086262	3.739616613	43.38024357	0.06469524	0.143769753	0.123857024												
1.549036145	0.007710843	0.169277108	0.354437272	0.345042611	0.050708427	0.169761273	0.654957389	1.990021473	1.148151456	1.217919022	1.131012204	1.092912076	3.320702286	19.60477256	5.903803132	14.35827417	0.012742488	0.023446269	0.00133291												
2.59447706	0.085888237	1.518808437	0.442842776	0.408780668	0.045083207	0.017475728	0.591219332	6.223300971	2.755021935	1.435054973	1.552559341	1.380434114	14.53074434	3.396369138	0.233736762	9.323089701	0.245612472	0.339051835	0.408632345												
1.635984058	0.003605997	0.609982919	0.356148492	0.432276657	0.001142422	0.03919295	0.567723343	1.690398887	2.043138184	1.362723754	1.160299268	0.877560558	2.612940631	4.290555979	1.642041127	3.114151465	0.096387681	0.076875146	0.083687749												
1.588509317	0.01242236	0.554347826	0.370478983	0.196821516	0.455587393	0.116883117	0.803178484	4.875695733	0.454868831	0.926388291	1.154150198	1.315403423	7.985157699	12.33237822	1.544412607	27.94805195	0.054600372	0.066320293	0.049847793												
1.819839142	0.015549598	1.073994638	0.450500884	0.220866888	0.901483051	0.482250502	0.779133112	4.406563965	0.672079208	0.919415292	1.196834637	0.290502132	1.64300067	2.598516949	1.581567797	1.855521936	0.094170404	0.011250592	0.000151999												
1.72615891	0.692511658	0.922922191	0.420679061	0.450694359	0.403407265	0.013793103	0.549305641	1.585017836	3.50389755	1.567661046	1.664793306	1.942473318	5.604994055	15.15204114	2.703310833	310.1184211	0.1290042	0.262249145	0.323555889												
3.102635842	1.31622736	2.326829627	0.673920266	0.167656999	0.070221651	0	0.832343001	5.254814358	1.058288757	1.083468184	1.118492892	1.519491453	9.592974888	8.001027947	0.834050755	158.8469388	0.091836899	0.153918423	0.092805418												
2.63684972	0.214002642	1.028936277	0.620759578	0.264698536	0.113515209	0	0.735301464	2.796352584	2.310932245	1.6788414	1.186841539	1.956258221	7.439652989	7.368265914	0.990404516	33.48161869	0.088631083	0.145778177	0.133084239												
1.314262821	0.042227564	0.263301282	-0.047311303	0.439784946	0.017035158	0.004560456	0.560215054	2.62610261	0.72389443	1.080258014	1.19626066	0.353725038	1.658145815	5.007792679	3.020115984	3.405595267	0.03553722	0.02530722	0.01078512												
4.408366534	0.128486056	1.888446215	0.773158608	0.067260669	0.191635456	0	0.932739331	13.86752988	0.421483668	1.21034293	1.14010809	1.326455416	19.72111554	12.35955056	0.626716604	42.58064516	0.056363636	0.076572654	0.009983481												
1.845594914	0.026339691	0.315168029	0.43503937	0.148531505	0.296460177	0	0.851468495	10.14021572	0.356678954	1.291486007	1.31936648	0.847845776	10.09707242	28.99557522	2.871681416	13.26518219	0.034335419	0.025876569	0.017322595												
1.498291505	0.23288559	0.561977142	-2.036764706	0.510851231	0.156999642	0.024204947	0.489148769	6.532685512	0.202244153	1.323594397	1.18046133	0.816266594	10.90141343	22.09165772	2.026494808	24.46550357	0.01702538	0.019976055	0.002055443												
2.202649424	0.163854282	1.353256584	-0.882580368	0.412856425	0	0	0.587143575	9.400201106	0.280907464	0.943287438	1.066662863	1.112281749	17.80769231	9.392601432	0.527446301	20	0.006295967	0.011650546	0.005963524												
3.568298969	0.219716495	1.581185567	0.719754424	0.217059142	0.129084373	0.041398196	0.782940858	3.607039304	3.435217492	1.097423162	1.236130279	1.684131396	7.758859536	3.890867967	0.501474211	8.110970784	0.165009239	0.247111064	0.216769007												
5.239339752	2.387070151	3.817056396	0.799369913	0.064954272	0.306449385	0.330275229	0.935045728	45.87572977	0.478746135	1.280629706	1.155955783	0.286250977	14.0442035	2.325507527	0.165584864	6.304380382	0.149890136	0.042787203	0.03183347												
1.176470588	0.022918258	0.407181054	0.15	0.175046804	0.64484127	0.036572623	0.824953196	6.446185998	0.259346581	1.001448855	1.203472493	1.38646697	10.8338558	20.57142857	1.898809524	45.47368421	0.090760031	0.140813052	0.053331172												
6.714285714	1.272727273	2.576623377	0.85106383	0.033810486	0.47740668	0	0.966189514	28.57662338	0.293683254	1.277696027	1.661682525	0.533766576	15.78701299	11.9410609	0.756385069	22.34558824	0.05100362	0.030297708	0.022268678												
1.520645407	0.215347478	0.869521027	-0.38290584	0.405060813	0.335162323	0	0.594939187	8.345691727	0.41423825	1.446375352	1.228138419	0.843232264	11.82869894	5.251790886	0.443987197	23.89528433	0.068171924	0.056065389	0.051581589												
0.991719708	0.069453952	0.602240121	-0.222981854	0.893374602	0.074440467	0.301034295	0.106625398	2.164071856	2.71042156	1.424779827	1.332238606	1.396332992	28.34001089	3.556732162	0.125502145	41.68850096	0.031897443	0.036578889	0.283241938												
1.244466578	0.024900398	0.204957946	-0.556247221	0.33987182	0.394366197	0.167656978	0.66012818	5.458487233	0.279413592	0.952650749	1.317084512	0.18287046	1.512124619	5.766074709	3.813227189	19.53526971	-0.502230246	-0.090425325	-0.141835834												
1.198191631	0.036639963	0.571280262	-0.142121969	0.193839907	0.140151255	0.128096587	0.806160093	5.691370655	0.204411656	1.566809045	1.182780825	1.613277271	11.38949819	18.33399829	1.609728365	878.9400582	-0.0025924	-0.004782931	-0.023326019												
2.702475619	0.200750188	0.772993248	0.626693316	0.121185906	0.324956886	0.05446958	0.878814094	10.70964199	0.48066608	1.208311165	1.051971867	1.146093539	13.96683505	15.66666667	1.121704853	13.0523399	0.003097923	0.026151212	0.020918357												
2.657632615	0.309705814	0.522353486	0.623725268	0.102092941	0.245901639	0.092265606	0.897907059	9.442427257	0.372354927	1.181309087	1.142272632	0.463947026	4.878885849	18.91803279	3.87753134	3.815989107	0.053216434	0.026983564	0.01388011												
5.558987342	0.441518987	2.17535865	0.261954641	0.561785029	0.196631948	0.01350211	0.438214971	3.200337553	3.187245984	1.714167142	2.503234323	1.527304661	11.15409283	6.433174341	0.576754599	7.283226802	0.227832587	0.311617481	0.509545407												
0.863962716	0.006046102	0.243859428	-1.193905817	0.639687128	0.282157676	0.458002366	0.360312872	1.432482677	0.411581158	1.292688635	1.39683586	1.173992518	4.66739902	11.4593361	2.455186722	14.46673651	0.031212659	0.033667744	0.012033978												
1.010791978	0.031951054	0.424371176	-0.028331232	0.637083333	0.37655903	0.385100631	0.362916667	2.093121057	1.628336756	1.128151807	1.137261302	1.130208333	6.518474016	3.707500427	0.568768153	10.58536585	0.048156682	0.055208333	0.035017222												
2.42308713	0.052720035	0.319946926	0.521483591	0.237670438	0.202425763	0.363846243	0.762329562	4.853284082	0.986815087	1.374619036	1.144583889	0.498857702	3.175920582	11.50690088	3.623170222	14.472909	0.083087995	0.029355236	0.019646085												
1.430907363	0.024216011	0.32795928	0.231120373	0.55396732	0.257839471	0.031898616	0.44603268	1.459901712	2.57764354	1.543621069	2.896496303	0.644885411	2.110763083	4.216592348	1.997662543	19.7965558	0.038070871	0.009371752	2.47E-05												
1.496642149	0.006289308	0.653661657	-0.354558405	0.719942459	0.252881133	0.340958904	0.280057541	1.013424658	1.134453782	1.106175747	0.899890524	0.391240157	1.415753425	1.701514653	1.201843925	2.563244048	-0.060087083	-0.030095397	-0.17991349												
1.665572233	0.015478424	0.326923077	0.399605745	0.217218543	0	0	0.782781457	4.268333333	0.566890166	1.189717757	1.37935368	1.636271014	8.922222222	23.79259259	2.666666667	38.79227053	0.139726027	0.239225675	0.199921906												
2.410736272	0.4070426	1.24846097	0.118794688	0.365117657	0.108068745	0	0.634882343	3.693917754	0.707472178	1.66975681	1.105290304	1.112959201	6.475498646	7.660064084	1.182930382	14.77359551	0.054911207	0.059547994	0.092127192												
1.231177355	0.082948174	0.631833721	0.059820516	0.384182483	0.164963022	0.070884178	0.615817517	2.825538295	0.690979417	1.363290633	1.200885034	3.40027594	15.60139103	17.6459089	1.131047152	85.09881872	0.052484617	0.178180795	0.169668652												
4.965453945	3.089393884	4.045559675	-0.02249841	0.662710126	0.12944664	0.162603853	0.337289874	3.213137953	1.841944709	1.449694067	1.274803492	0.501825727	4.780562403	4.311717721	0.901926877	31.07507418	0.033698423	0.024458032	0.043985395												
1.790595813	0.045861514	0.907375201	0.039461851	0.412468913	0.085308411	0.20627456	0.587531087	2.450235135	0.752585413	1.278889527	1.242770789	1.445247695	6.027249887	6.995214953	1.160598131	22.58291093	0.091117025	0.133246829	0.119915867												
1.461175854	0.002095064	0.350923137	0.192131911	0.207246144	0.12979351	0.205317104	0.792753856	11.04548366	0.345052566	1.212620192	1.29531966	0.463872733	6.463164638	6.613569322	1.023271059	8.630453379	0.05352364	0.03427665	0.000318989												
1.098144721	0.035644721	0.436453058	-0.235993171	0.850475987	0.30224252	0.644411491	0.149524013	0.338000483	2.206065053	1.163833594	1.306277489	0.635076585	1.435596786	2.437379238	1.697816031	3.222729736	-0.00052849	0.013577836	-0.048158351												
2.148760331	0.025363351	0.748361357	0.517108753	0.307192575	0.02364998	0.085414988	0.692807425	4.411227505	1.748405797	1.397595738	1.052014605	2.113815651	13.45903841	9.875443437	0.733740639	9.115517555	0.016903488	0.037713563	0.006454363												
1.124728207	0.00395335	0.066416288	0.021968366	0.673484207	0.139240506	0	0.326515793	2.935799782	2.211426351	1.643	1.061369001	0.596514583	5.36343852	15.59810127	2.908227848	224.0454545	0.096165551	0.039331962	0.068198666												
1.113246874	0.017948124	0.455882353	0.066777616	0.336199951	0.149604222	1	0.663800049	3.712175189	0.563127837	1.249445754	1.117070248	1.003128923	5.609807209	7.063324538	1.259102902	21.58870968	0.041968622	0.038277781	0.002935448												
5.779411765	1.558823529	2.735294118	0.743002545	0.058179724	0.592592593	0	0.941820276	24.04411765	0.292628444	1.220936958	1.155477032	1.216013825	31.04411765	19.5462963	0.62962963	95.95454545	0.107531975	0.132488479	0.055045872												
1.217667379	0.242510214	0.695166002	0.037341501	0.318110133	0.007702628	0.000904018	0.681889867	7.410420735	0.493539585	1.141324797	1.164974939	1.671985828	18.17026335	13.40362669	0.737668268	105.8770184	0.025716098	0.04128728	0.019032333												
1.19391504	0.010792193	0.440528129	0.162419463	0.15596741	0.334867352	0.400543725	0.84403259	10.67852288	0.228821018	1.523198297	1.139572555	0.435616438	5.511327594	6.585544126	1.194910666	23.92035398	0.043490772	0.018927388	6.36E-05												
0.989398357	0.00088347	0.261330506	-0.064291455	0.655538445	0.146200814	0.731902413	0.344461555	0.834955339	1.603751969	2.123620806	1.180361855	1.037399626	2.514598054	6.398236092	2.544436906	33.62210339	0.019881243	0.006489935	0.000159668												
2.92048428	0.39382933	0.852372583	0.244440284	0.452893105	0.365961323	0.11283323	0.547106895	5.641950816	1.496343135	1.561803203	1.199376181	1.600155507	16.50134325	13.98717769	0.847638733	7.890939995	0.023716969	0.009831387	-0.014475448												
3.195928753	0.030534351	1.631043257	0.199840764	0.3216	0.193958665	0.045801527	0.6784	5.394402036	0.672017121	1.260572988	1.11169376	0.88704	7.053435115	4.406995231	0.624801272	7.573770492	0.043290043	0.06624	0.060377358												
2.589117346	0.49710326	1.138816313	0.613767989	0.166326569	0.333088019	0.027057782	0.833673431	5.578834239	0.756354948	1.414174835	1.152397618	0.864093262	5.782399798	6.73138063	1.164115396	11.08947624	0.127151073	0.116029929	0.074179												
0.85444555	0.02783813	0.196661107	-0.224322063	0.838889888	0.079707738	0.027537967	0.161110112	0.451603756	2.176491591	1.172591383	1.397932312	0.944370757	2.647142227	6.975672534	2.63517104	41.40709709	0.02185324	0.007126478	0.00076746												
2.040263439	0.180989676	1.252046992	-0.044424282	0.539218247	0.469984386	0.139765041	0.460781753	1.820932716	1.067323451	1.566149354	1.553200534	1.855459566	7.33246707	6.842596591	0.933191588	234.8563284	0.064466012	0.123721927	0.256950147												
0.438855748	0.006146059	0.126220174	-1.900319226	0.717597901	0.232482787	0.44852678	0.282402099	1.32219969	0.328762949	1.27748838	0.819580006	0.812275472	3.803053799	12.91251519	3.395301742	16.15864166	-0.21473605	-0.19373742	-0.771472393												
1.065954249	0.009350476	0.239605944	-0.136278195	0.614329268	0.242204496	0.118842846	0.385670732	3.560594214	1.17699115	1.697236181	1.602392681	0.800897696	7.394057858	6.85786802	0.927483684	99.54736842	0.167389235	0.111449864	0.193895477												
1.188797085	0.039434185	0.321096313	-0.011797265	0.617615057	0.110935128	0.004137152	0.382384943	1.617081391	1.566826316	1.151595769	1.114514222	0.605259893	2.559605255	4.185012869	1.635022768	12.52404463	0.02618445	0.008981236	0.001747204												
1.040100251	0.155075188	0.301378446	-0.597289157	0.409972942	0.274089936	0.465909091	0.590027058	5.420454545	0.345293812	0.938067061	1.485113835	0.183842288	1.688920455	5.092077088	3.014989293	14.67901235	-0.550042052	7.73E-05	0												
5.592592593	1.185185185	4.962962963	0.821192053	0.121076233	0.592592593	0	0.878923767	7.259259259	2.097222222	1.217798595	1.248407643	2.331838565	19.25925926	3.851851852	0.2	20	0.188461538	0.479820628	0.31122449												
1.635149024	0.006783145	0.528057554	0.130861094	0.512148148	0.713525237	0.389985896	0.487851852	1.857827927	1.434625789	1.16773575	1.433609055	1.89462963	7.215091678	10.08576498	1.397870662	50.44871795	0.082201153	0.197592593	0.22972973												
1.95482983	0.237487487	0.462087087	0.484478013	0.147021778	0.311751904	0.013176471	0.852978222	7.32972549	0.39897339	1.459010176	1.225208454	0.421368723	3.620862745	12.55875952	3.468443961	4.579051775	0.116709267	0.073310089	0.043529437												
2.967509025	0.590252708	1.660649819	0.663017032	0.177621032	0.542234332	0	0.822378968	4.629963899	1.114576271	1.228768007	1.127968338	1.832318051	10.31588448	7.786103542	0.754768392	29.45876289	0.064566929	0.122154537	0.066666667												
1.626257184	0.129130747	0.824712644	0.320596356	0.325278909	0.407280401	0.215502055	0.674721091	7.493247211	0.918543315	1.319181148	1.142946708	1.059641516	11.76805637	5.28646795	0.449221841	17.51835664	0.083927948	0.089515148	0.039495337												
0.807822943	0.00043826	0.106716336	-0.308151363	0.36401721	0.304123711	0.051411827	0.63598279	2.244405967	0.38555666	1.307304786	1.204072883	0.548460145	1.935535429	14.9814433	7.740206186	3.73285384	-0.074938068	-0.003849638	-0.017862441												
1.009548731	0.058701423	0.454388768	-0.148393689	0.704218249	0.960988172	0.026835466	0.295781751	1.725404538	1.585450666	1.058134581	1.227982234	1.195766468	6.975348816	4.975136716	0.713245581	7.957182812	0.010461535	0.005188751	0.000155015												
1.85673261	0.007657945	0.673261008	0.461419488	0.178108661	0.353787152	0.148257241	0.821891339	7.099656357	0.494098667	0.93148688	1.171961102	0.798931575	6.901325479	6.739213806	0.976510067	5.277027027	0.031156637	0.018867925	0.006361499												
1.964588713	0.025082995	0.387310955	0.413067968	0.257623208	0.49796334	0.795865633	0.742376792	7.758828596	0.782314924	1.170049545	1.115265569	0.60334597	6.305770887	7.455193483	1.182281059	4.567061759	0.020352411	0.008323718	0.002553286												
1.46613639	0.029945023	0.650251491	0.31322802	0.474976549	0.347397177	0.119863014	0.525023451	5.430936073	2.242619431	1.011702671	1.017429427	1.640953485	16.97431507	4.513431477	0.265897708	20	0.020679915	0.026485681	0.013032055												
1.095896328	0	0.124262059	0.087504927	0.261355511	0.462340672	0	0.738644489	3.154105737	0.401381711	1.371584699	1.003681735	0.41560983	1.774706733	12.797219	7.210892236	2.922466261	0.129482072	0.056862229	0.033982066												
1.713826367	0.18113612	0.777063237	-0.004377736	0.261138211	0.098920863	0	0.738861789	8.231884058	0.351351351	1.393613933	1.103448276	0.780650407	8.697463768	8.634892086	0.992805755	12.56806283	0.022911893	0.03804878	0.000440141												
1.825786977	0.172488141	0.986200949	0.202290978	0.374341923	0.347181794	0.407456724	0.625658077	3.00665779	0.884201733	1.200436522	1.124166086	1.280133001	6.151797603	6.112728235	0.993649114	13.36032389	0.018571429	0.026489332	0.013817538												
1.038379128	0.003686665	0.133003529	-0.361352188	0.572285084	0.13890238	0.204423421	0.427714916	4.286499616	0.725267953	1.162593924	1.141957018	0.45396793	4.549603682	8.641816416	1.89946576	34.51697381	0.005395229	0.000969499	0.000626323												
1.637772562	0.136533494	0.869602843	0.352411375	0.528044338	0.114310755	0.023860492	0.471955662	3.774708923	4.41714407	1.489386054	1.553271028	1.180767172	9.443794706	3.235203634	0.342574541	5.422947772	0.176246842	0.211435771	0.296983277												
1.614804469	0.248882682	0.861731844	0.380729978	0.392414776	0.000457875	0	0.607585224	3.755420054	1.729802513	1.377100061	1.049015897	2.237202675	13.82791328	9.345238095	0.675824176	50.0245098	0.091082803	0.161898498	0.062962295												
2.131450033	0.031134335	0.345961245	0.044689599	0.389993953	0.353851218	0.15618499	0.610006047	4.681789086	0.6898684	1.327999546	1.098711882	1.220814829	9.369739158	19.27304147	2.056945359	58.20228628	0.059093277	0.070578178	0.048536223												
1.571746244	0.812795832	1.400266845	-0.336600845	0.887069081	0.003884425	0	0.112930919	1.788612704	1.973317912	1.450919258	1.67309221	0.967551979	15.324198	3.83818443	0.250465599	25.95573947	0.036627802	0.033628437	0.136595795												
1.364189513	0.058248445	0.684692692	-0.087401022	0.780700176	0.464913238	0.421701823	0.219299824	1.089560243	2.54547774	1.297241575	1.991830065	1.313064441	6.523775474	3.982756739	0.610498745	128.0491228	0.016221845	0.021300327	0.027235439												
0.596453749	0.022730186	0.420038453	-0.890616046	0.829420823	0.377997634	0.257237569	0.170579177	1.199558011	0.781591176	1.171934136	0.957995058	1.498570127	10.53834254	5.128078288	0.486611464	59.45885287	0.006647653	-0.030640143	-0.278924097												
1.18722093	0.260659924	0.497325211	-0.025389616	0.634874343	0.077396022	0.062211316	0.365125657	7.084006928	1.625734992	1.539169208	1.352495384	0.893701549	17.33920323	7.240867993	0.417600964	126.0503673	0.116835656	0.079478328	0.138901341												
3.661349463	1.716136285	2.408425448	0.311771285	0.375207731	0.283858034	0.012284881	0.624792269	4.196022803	1.198666386	1.154140134	1.34121532	0.890604762	5.981184594	8.296517672	1.387102762	18.67115047	0.198505426	0.186884527	0.207308517												
4.034335191	0.119824841	1.933718153	0.105853911	0.390350547	0.181112112	0.097220777	0.609649453	5.892474238	0.774819374	1.238329184	1.469295058	0.599913844	5.798376184	3.135130572	0.54069113	34.07033639	0.083726775	0.053868935	0.034393824												
0.752725454	0.092269544	0.261243311	-1.065850233	0.170634919	0.030253669	0.024948459	0.829365081	7.719506451	0.090034582	1.254617349	1.188781661	0.735804491	6.848669712	24.37672381	3.559337045	1164.191088	-0.07176579	-0.029925507	-0.040653097												
1.443050905	0.033482776	0.692696215	0.189043574	0.305328931	0.046745868	0.146175188	0.694671069	3.719064606	0.603861407	1.497753646	1.200665387	1.727660394	9.249385652	10.04485193	1.086002066	207.6174377	0.084109667	0.131276189	0.089244607												
1.772128622	0.188952914	0.898547799	-0.496851156	0.384774092	0.105653446	0.011169983	0.615225908	9.079110535	0.345995889	1.613480461	1.084985995	1.269742982	18.73805498	12.33597214	0.65833792	100.935732	0.017871834	0.017566788	0.008027441												
3.410442253	0.195045422	1.482420761	0.121072816	0.417301155	0.201658896	0.020399262	0.582698845	5.998796799	0.903980989	1.176762162	1.024385233	1.167782408	12.0221439	6.500143663	0.540680906	18.67699677	0.029578826	0.030865944	0.01571578												
1.7066787	0.013312274	0.383574007	0.222060638	0.193965565	0.412943872	0.147394033	0.806034435	9.394032527	0.332147719	1.487865626	1.121116256	1.076463285	12.54578051	56.11111111	4.472508591	24.42533034	0.010972747	0.00360396	-0.022846861												
1.637528259	0.001507159	0.459432303	-0.617272588	0.589422486	0.070102136	0.200538876	0.410577514	2.826789838	0.573451795	1.133424098	0.856642949	0.744674904	5.127020785	6.183844011	1.206128134	5.561586639	-0.125900901	0.074299771	-0.367783224												
1.946157611	0.0680372	0.731767009	0.486167002	0.302666667	0.307816277	0.080996885	0.697333333	7.331775701	1.433309301	1.213329115	1.078844832	1.704592593	17.92211838	9.271555197	0.517324738	7.428018076	0.012775943	0.025333333	0.007860633												
4.668926007	0.714543156	2.490491944	0.679017893	0.145005309	0.29572634	0.202830061	0.854994691	8.871756096	0.82400243	1.30102305	1.324792529	1.36024911	14.11447166	7.932267954	0.561995386	67.8179577	0.184514984	0.251795715	0.19505068												
1.04114634	0.195826102	0.369301105	0.022606221	0.222445335	0.406051733	0.023869414	0.777554665	4.497083222	0.294649703	1.66610847	1.180948098	1.141625103	6.602729462	30.10541728	4.55954124	76.43866171	0.02680511	0.032405822	0.024230019												
2.138811817	0.294244056	0.447173712	0.480293029	0.237375468	0.136957501	0.030996532	0.762624532	3.585274599	0.840768622	1.193563179	1.107547202	1.285265329	6.042330065	33.22600991	5.498873705	39.8436881	0.073906677	0.099758924	0.071167411												
1.578188976	0.299133858	0.573149606	0.316968518	0.189901512	0.081321839	0.144664843	0.810098488	6.65754674	0.385094242	1.391891269	1.179535861	1.255791372	10.32033744	26.01436782	2.520689655	24.91879989	0.023583343	0.02820086	-0.006575342												
1.427887493	0.059545183	0.277079593	0.299664711	0.209766508	0.446445498	0.516263553	0.790233492	10.50041701	0.427598566	2.059488273	1.16047562	0.606264123	8.0558799	9.155450237	1.136492891	14.10072993	0.065638265	0.020399197	0.00127085												
1.150828319	0.015659771	0.19896151	0.032729356	0.363025481	0.114658273	0.073852772	0.636974519	2.831978967	0.600791704	1.150155777	1.123553954	1.418960327	6.308675908	23.73696043	3.762589928	40.54608295	0.028376049	0.034646812	0.001687906												
1.621247113	0.017705928	0.474980754	0.383190883	0.172762335	0.042134831	0.024911032	0.827237665	5.533807829	0.389063366	1.270856439	1.159150205	1.371591967	9.175266904	28.96910112	3.157303371	87.39830508	0.055076118	0.06703019	0.009807074												
2.25	0.173363095	0.936011905	0.555555556	0.126031508	0.657487091	0.207228916	0.873968492	22.45783133	0.395811518	1.244724176	0.895206993	0.630532633	16.20240964	11.57314974	0.714285714	11.35810811	0.073914337	0.025506377	0.017381974												
1.882260597	0.016483516	0.7566719	0.466221852	0.300681231	0.674443266	0.151716501	0.699318769	3.296788483	1.289940828	1.252348042	1.111235536	1.660089265	7.826135105	7.49416755	0.957582185	9.298684211	0.035092684	0.029833216	0.010413168												
1.922699698	0.02255803	1.233717171	-0.719440771	0.504403345	0.099707183	0.270065689	0.495596655	3.890068299	0.415133999	1.163688583	1.174629238	0.314380567	2.467655631	1.694872714	0.686835186	7.447026388	-0.095250688	-0.032023322	-0.071873497												
1.300321486	0.007054831	0.506072513	0.162763546	0.488284536	0.362867251	0.1914632	0.511715464	2.244159494	1.399288872	1.362645123	1.108162026	1.932110386	8.473388372	7.42024304	0.875711429	22.61556493	0.449802027	0.085232507	0.023638071												
2.077573707	0.094671339	0.509847753	0.518669303	0.232263134	0.025815217	0.001208313	0.767736866	3.305461576	0.932530643	1.630119525	1.201695623	2.619962393	11.28014741	63.42017663	5.622282609	16.5478153	0.042049392	0.112946228	0.075705513												
5.680641547	0.009564243	0.56774574	0.011700471	0.68584016	0.009915934	0.018987765	0.31415984	14.57939426	2.267544768	1.087552192	1.007261238	0.446928332	20.74085712	0.868718181	0.041884392	325.1792453	0.080929402	0.055525141	0.065201042												
4.649962073	0.070050522	3.885281447	-0.375603075	0.737849171	0.066044772	0.12487926	0.262150829	5.477783911	1.156949675	1.319047964	1.31256897	0.390956217	8.169242445	0.883095477	0.108100045	76.4766672	0.01427938	0.007817969	0.005327791												
4.727520436	1.608719346	2.555313351	0.788472622	0.054111437	0.232386961	0.089918256	0.945888563	17.48038147	0.343748143	1.245476668	1.112338315	1.629992775	30.12288828	29.06177708	0.964773922	628.1306818	0.057882787	0.095410112	0.079154521												
1.207574134	0.095901598	0.507400602	-0.445118343	0.474136168	0.168878577	0.072267047	0.525863832	4.418368239	0.488305738	1.597251321	1.348736507	1.23692248	10.39276456	11.03771075	1.062057231	16.78240828	0.053083852	0.060904203	0.060110623												
1.670376024	0.073316728	0.623292624	0.257269295	0.489584324	0.074111356	0.003497971	0.510415676	4.5048272	1.93399693	1.467572006	1.260314726	1.260946764	11.12886526	5.003963511	0.449638251	9.950957087	0.106414544	0.124132027	0.127873028												
1.131870046	0.044769619	0.735563104	-1.047095037	0.714992206	0.122941822	0.151830443	0.285007794	1.021579961	0.536739499	1.449613626	0.925790117	0.988227705	3.542196532	4.484449323	1.26600805	24.94436906	-0.059780244	-0.030935871	-0.268577895												
1.707565012	0.041607565	0.695981087	-0.181641977	0.405887388	0.297218543	0.165892502	0.594112612	8.289980093	0.523216226	1.488009313	1.23314579	0.911784288	12.72262774	5.078940397	0.399205298	6.774911661	0.012256819	0.015883584	0.000480269												
1.64645508	0.063456781	0.508813979	-0.370927789	0.649273316	0.352297157	0.315832387	0.350726684	1.836900498	0.899701089	0.901627806	1.231762087	1.061231638	5.558108384	3.799486424	0.683593439	35.14472473	0.03188017	0.047543062	0.018262234												
1.762336155	0.106870877	0.990742576	0.432571364	0.230613044	0.129211382	0.016789382	0.769386956	5.526755147	0.684686369	1.250342074	1.251481426	2.171580597	15.59916522	9.569899589	0.61348793	35.15335024	0.077926529	0.18875759	0.130219692												
2.171698356	0.046120247	0.966469681	0.496554172	0.290396328	0.137702863	0.22631873	0.709603672	3.319128561	1.363046283	1.178677494	1.167953722	1.936584034	9.058255526	7.906178171	0.872814655	34.08678679	0.090618365	0.154743828	0.156833045												
0.981561363	0.213651358	0.518565508	-0.136320551	0.587655971	0.622590674	0.818194217	0.412344029	1.262002182	1.07106599	1.190016482	1.197489323	0.675668449	2.06792144	3.14238342	1.519585492	110.6715328	0.026711516	0.014705882	0.018480493												
4.047570332	0.015345269	1.030179028	-0.129112431	0.887109052	0.060812019	0	0.112890948	1.398523985	3.665688697	0.84990462	1.213015647	0.604567268	7.489544895	3.267215167	0.436236809	13.41189427	0.000766409	0.001092173	0.002345353												
3.68134715	0.127806563	1.079447323	0.72836031	0.026467361	0.126134301	0	0.973532639	38.6866485	0.107954114	1.110251536	1.162468273	0.574030901	22.81108084	22.79038113	0.999092559	20.58606557	0.060322516	0.030787164	0.004343335												
0.867463335	0.023900054	0.183595872	-0.363807138	0.498512245	0.013605442	0.01011236	0.501487755	2.461797753	0.576118326	1.081403509	1.213850416	1.763561456	8.657303371	26.20748299	3.027210884	36.86602871	0.050486697	0.093614099	0.063897764												
